DSJ_NO,DSJ_BAG_NO,DSJ_HVO_NO,DSJ_UID,DSJ_CDATE 
MES/DO/00474017,MES133/24985830,MES/HVO/01061633,ALAMIN,2026-01-05 19:15:44
PLM/DO/00060619,PLM283/24986446,PLM/HVO/00691872,APRIANDI,2026-01-05 20:21:56
PLM/DO/00060619,PLM283/24986446,PLM/HVO/00691872,APRIANDI,2026-01-05 20:21:56
PLM/DO/00060619,PLM283/24986446,PLM/HVO/00691872,APRIANDI,2026-01-05 20:21:56
CGK/DO/03390730,CGK864/24988841,CGK/HVO/11207541,TEBUPUR,2026-01-06 03:24:08
PNK/DO/00111955,PNK004/24981780,PNK/HVO/00364176,RAJLIPNK,2026-01-05 10:23:18
PNK/DO/00111955,PNK004/24981780,PNK/HVO/00364176,RAJLIPNK,2026-01-05 10:23:18
MGL/DO/00153176,MGL042/24981781,MGL/HVO/00508618,RIFMGL,2026-01-05 10:23:24
MES/DO/00473959,MES164/24983539,MES/HVO/01061578,ALAMIN,2026-01-05 13:46:46
CGK/DO/03389824,CGK1251/24984212,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:25
CGK/DO/03389824,CGK1251/24984212,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:25
BDJ/DO/00087298,BDJ124/24985336,BDJ/HVO/00295540,HANIY,2026-01-05 16:58:28
SMD/DO/00008119,SMD001/24984873,SMD/HVO/00063738,RIDWASMD,2026-01-05 19:00:47
SMD/DO/00008119,SMD001/24984873,SMD/HVO/00063738,RIDWASMD,2026-01-05 19:00:47
DPS/DO/00201090,DPS033/24986160,DPS/HVO/00509062,AMRIN,2026-01-05 19:09:19
DPS/DO/00201095,DPS057/24984392,DPS/HVO/00509004,IGUSAGME,2026-01-05 19:32:44
MES/DO/00473976,MES209/24984387,MES/HVO/01061598,SANKART,2026-01-05 19:39:20
MES/DO/00473976,MES209/24984387,MES/HVO/01061598,SANKART,2026-01-05 19:39:20
MES/DO/00473976,MES209/24984387,MES/HVO/01061598,SANKART,2026-01-05 19:39:20
CGK/DO/03390188,CGK010/24986373,CGK/HVO/11205884,TANRIFD,2026-01-05 21:05:33
TGR/DO/00887224,TGR593/24987158,TGR/HVO/04633199,REVEF,2026-01-05 21:49:00
CGK/DO/03390232,CGK637/24987016,CGK/HVO/11206054,TANRIFD,2026-01-05 21:49:40
CGK/DO/03390232,CGK637/24986922,CGK/HVO/11206028,TANRIFD,2026-01-05 21:49:40
CGK/DO/03390232,CGK637/24986922,CGK/HVO/11206028,TANRIFD,2026-01-05 21:49:40
CGK/DO/03390232,CGK637/24987116,CGK/HVO/11206088,TANRIFD,2026-01-05 21:49:40
CGK/DO/03390463,2105260106000500,CGK/HVO/11207002,RINALDY,2026-01-06 01:09:20
CGK/DO/03390463,CGK843/24988095,CGK/HVO/11206929,RINALDY,2026-01-06 01:09:20
CGK/DO/03390571,CGK1152/24988869,CGK/HVO/11207570,EKAMO,2026-01-06 01:48:19
CGK/DO/03390571,CGK1152/24988870,CGK/HVO/11207570,EKAMO,2026-01-06 01:48:21
CGK/DO/03390554,2212260106005801,CGK/HVO/11207373,M NURSID,2026-01-06 02:05:39
CGK/DO/03390646,CGK843/24989196,CGK/HVO/11207949,RINALDY,2026-01-06 02:51:36
CGK/DO/03391546,2097260106125824,CGK/HVO/11212303,MRIAL,2026-01-06 15:04:18
CGK/DO/03391551,2053260106142329,CGK/HVO/11212886,MRIAL,2026-01-06 15:08:04
CGK/DO/03389698,CGK010/24983199,CGK/HVO/11205172,MRIAL,2026-01-05 13:22:49
CGK/DO/03389666,CGK865/24982901,CGK/HVO/11205112,MRIAL,2026-01-05 13:22:53
CGK/DO/03389658,CGK843/24983053,CGK/HVO/11205137,MRIAL,2026-01-05 13:22:57
CGK/DO/03389658,CGK843/24983053,CGK/HVO/11205137,MRIAL,2026-01-05 13:22:57
CKR/DO/00166982,CKR169/24981668,CKR/HVO/00222990,YUMAD,2026-01-05 13:48:36
BDO/DO/00955461,BDO580/24985001,BDO/HVO/01419662,DSETIAW,2026-01-05 16:18:02
BKI/DO/00253476,BKI471/24985179,BKI/HVO/00391208,FIRARDIA,2026-01-05 16:38:05
BOO/DO/00466209,BOO332/24985379,BOO/HVO/01107311,MFAZI,2026-01-05 17:01:30
BDJ/DO/00087302,BDJ004/24985298,BDJ/HVO/00295538,SATA_M,2026-01-05 17:22:36
BDJ/DO/00087322,BDJ004/24986984,BDJ/HVO/00295560,SATA_M,2026-01-05 21:58:07
CLG/DO/00814465,CLG020/24987141,CLG/HVO/01105902,NIKLAH,2026-01-05 22:09:38
CGK/DO/03390271,CGK010/24987185,CGK/HVO/11206097,TANRIFD,2026-01-05 22:12:02
BOO/DO/00466232,BOO001/24986227,BOO/HVO/01107330,ADENBOO,2026-01-05 23:38:11
DPS/DO/00201143,DPS183/24988124,DPS/HVO/00509106,KADEKEGA,2026-01-06 00:05:51
DPS/DO/00201143,DPS183/24988124,DPS/HVO/00509106,KADEKEGA,2026-01-06 00:05:51
DPS/DO/00201143,DPS183/24988124,DPS/HVO/00509106,KADEKEGA,2026-01-06 00:05:51
DPS/DO/00201143,DPS183/24988124,DPS/HVO/00509106,KADEKEGA,2026-01-06 00:05:51
TGR/DO/00887293,TGR593/24987611,TGR/HVO/04633265,FANED,2026-01-06 03:35:55
CGK/DO/03390756,CGK1166/24989262,CGK/HVO/11207736,EKAMO,2026-01-06 03:43:45
CGK/DO/03390756,CGK1166/24989242,CGK/HVO/11207703,EKAMO,2026-01-06 03:43:54
PSR/DO/00030244,PSR048/24990161,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:13
PSR/DO/00030244,PSR048/24990215,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:31
SUB/DO/00409836,SUB307/24990021,SUB/HVO/01336300,UMAR F,2026-01-06 05:01:01
SUB/DO/00409836,SUB307/24990090,SUB/HVO/01336300,UMAR F,2026-01-06 05:01:01
SUB/DO/00409836,SUB307/24990167,SUB/HVO/01336300,UMAR F,2026-01-06 05:01:01
SUB/DO/00409836,SUB307/24990297,SUB/HVO/01336300,UMAR F,2026-01-06 05:01:01
SUB/DO/00409836,SUB307/24990368,SUB/HVO/01336300,UMAR F,2026-01-06 05:01:01
CBN/DO/00654450,CBN263/24989288,CBN/HVO/00654756,JAJACBN,2026-01-06 07:01:20
BOO/DO/00466331,BOO329/24990930,BOO/HVO/01107534,SANTANA,2026-01-06 07:26:29
CGK/DO/03391091,CGK637/24991348,CGK/HVO/11210483,MRIAL,2026-01-06 08:15:07
CLG/DO/00814619,CLG020/24991766,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:48
CLG/DO/00814619,CLG020/24991766,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:48
CLG/DO/00814619,CLG020/24991766,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:48
CLG/DO/00814619,CLG020/24991860,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:52
CLG/DO/00814619,CLG020/24991860,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:52
CLG/DO/00814619,CLG020/24991860,CLG/HVO/01106030,SATBICLG,2026-01-06 08:40:52
CKR/DO/00167071,CKR194/24991922,CKR/HVO/00223089,ANGGIM,2026-01-06 09:09:09
CGK/DO/03391202,CGK1115/24991694,CGK/HVO/11210814,HYUDCGK,2026-01-06 09:44:27
BOO/DO/00466348,BOO326/24992303,BOO/HVO/01107661,YUDIBOO,2026-01-06 09:50:28
BOO/DO/00466348,BOO326/24991749,BOO/HVO/01107578,YUDIBOO,2026-01-06 09:50:28
BOO/DO/00466352,BOO324/24991992,BOO/HVO/01107615,YUDIBOO,2026-01-06 09:50:47
BKI/DO/00253663,BKI422/24992082,BKI/HVO/00391340,DLIABKI,2026-01-06 11:34:33
SOC/DO/00116501,SOC222/24992041,SOC/HVO/01427851,WSBINT,2026-01-06 11:46:56
CGK/DO/03391408,CGK010/24994430,CGK/HVO/11212194,MRIAL,2026-01-06 13:10:44
SMD/DO/00008106,SMD001/24982005,SMD/HVO/00063733,RISWANTO,2026-01-05 10:46:03
TGR/DO/00887569,TGR474/24992187,TGR/HVO/04633749,VIEMAPU,2026-01-06 11:54:25
BOO/DO/00466547,BOO421/24994659,BOO/HVO/01107872,ANGKUWAR,2026-01-06 13:21:01
CGK/DO/03391474,CGK843/24994781,CGK/HVO/11212288,RAYWI,2026-01-06 13:27:56
CGK/DO/03391474,CGK843/24994812,CGK/HVO/11212296,RAYWI,2026-01-06 13:36:53
BOO/DO/00466484,BOO333/24994475,BOO/HVO/01107849,IRHER,2026-01-06 13:38:14
BTH/DO/00042714,BTH142/24994685,BTH/HVO/00104607,AMIEN,2026-01-06 13:38:37
BOO/DO/00466499,BOO326/24994474,BOO/HVO/01107848,ERIEKBOO,2026-01-06 13:56:03
CGK/DO/03391603,CGK1179/24995571,CGK/HVO/11212694,JASUDCGK,2026-01-06 14:38:44
BDO/DO/00956028,BDO532/24996349,BDO/HVO/01420272,DIDIN,2026-01-06 17:03:49
BOO/DO/00466623,BOO333/24997009,BOO/HVO/01108117,IRHER,2026-01-06 17:03:56
BOO/DO/00466590,BOO418/24997221,BOO/HVO/01108167,RAFI_BOO,2026-01-06 17:09:03
BOO/DO/00466590,BOO418/24997329,BOO/HVO/01108193,RAFI_BOO,2026-01-06 17:09:03
BOO/DO/00466234,BOO001/24986368,BOO/HVO/01107333,SUTRIA,2026-01-06 00:13:28
CGK/DO/03390460,2277260106000500,CGK/HVO/11207004,ARSYADA,2026-01-06 00:44:03
CKR/DO/00167035,CKR176/24989758,CKR/HVO/00223058,RUDISET,2026-01-06 04:38:00
MDN/DO/00032567,MDN006/24991365,MDN/HVO/00173120,RIZALMDN,2026-01-06 07:51:32
SUB/DO/00409857,SUB307/24991123,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:19
CGK/DO/03391101,CGK865/24991892,CGK/HVO/11210889,MRIAL,2026-01-06 09:05:31
CGK/DO/03391149,2077260106072322,CGK/HVO/11210563,MRIAL,2026-01-06 09:10:18
CGK/DO/03390355,2051260105223415,CGK/HVO/11206302,RINALDY,2026-01-05 23:50:13
CGK/DO/03390355,2051260105223415,CGK/HVO/11206302,RINALDY,2026-01-05 23:50:13
CGK/DO/03390355,2061260105231915,CGK/HVO/11206635,RINALDY,2026-01-05 23:50:13
CGK/DO/03391137,CGK1251/24991902,CGK/HVO/11210904,MRIAL,2026-01-06 09:25:49
CGK/DO/03391287,CGK606/24991515,CGK/HVO/11210724,SALIMCGK,2026-01-06 10:40:43
CGK/DO/03390355,2061260105225114,CGK/HVO/11206434,RINALDY,2026-01-05 23:50:13
CGK/DO/03390426,2262260105232408,CGK/HVO/11206685,ARSYADA,2026-01-06 00:35:14
DPK/DO/00045139,DPK157/24992158,DPK/HVO/00050084,AFADIL,2026-01-06 12:10:09
DPK/DO/00045139,DPK157/24992158,DPK/HVO/00050084,AFADIL,2026-01-06 12:10:09
TGR/DO/00887613,TGR492/24994684,TGR/HVO/04633910,AMIN_A,2026-01-06 13:19:56
CGK/DO/03390598,2097260106015203,CGK/HVO/11207817,RINALDY,2026-01-06 02:14:17
CGK/DO/03390598,CGK843/24989065,CGK/HVO/11207758,RINALDY,2026-01-06 02:14:17
CGK/DO/03390661,CGK1139/24988762,CGK/HVO/11207460,MAHMUR,2026-01-06 02:37:53
CGK/DO/03390661,CGK1139/24988762,CGK/HVO/11207460,MAHMUR,2026-01-06 02:37:53
CGK/DO/03391444,2277260106101914,CGK/HVO/11211705,MRIAL,2026-01-06 13:17:31
BOO/DO/00466560,BOO326/24995084,BOO/HVO/01107949,ANDIKBOO,2026-01-06 13:32:26
BTH/DO/00042717,BTH141/24994703,BTH/HVO/00104608,DWISUL,2026-01-06 14:06:40
CGK/DO/03391544,2078260106131317,CGK/HVO/11212375,MRIAL,2026-01-06 15:08:15
CGK/DO/03391705,CGK1167/24995911,CGK/HVO/11212286,ENDDESP,2026-01-06 15:21:13
TGR/DO/00887679,TGR474/24995648,TGR/HVO/04633966,VIEMAPU,2026-01-06 15:36:26
SUB/DO/00409926,SUB314/24996237,SUB/HVO/01336461,BAGUSUB,2026-01-06 15:59:36
CGK/DO/03389741,CGK865/24983434,CGK/HVO/11205198,MRIAL,2026-01-05 15:08:24
PNK/DO/00112033,PNK089/24984339,PNK/HVO/00364260,FIRPNK,2026-01-05 15:25:47
BKI/DO/00253476,BKI471/24984464,BKI/HVO/00391208,FIRARDIA,2026-01-05 16:37:59
PLM/DO/00060693,PLM325/24995221,PLM/HVO/00692041,MUHAMAR,2026-01-06 14:11:17
BOO/DO/00466639,BOO331/24996972,BOO/HVO/01108106,ADEFIABO,2026-01-06 16:42:08
CGK/DO/03390948,CGK864/24990615,CGK/HVO/11209533,ARSYADA,2026-01-06 05:59:35
CGK/DO/03391944,CGK1166/24997557,CGK/HVO/11213673,ENDDESP,2026-01-06 18:03:18
CGK/DO/03391816,2134260106160814,CGK/HVO/11213386,TANRIFD,2026-01-06 16:54:54
BOO/DO/00466673,BOO326/24997291,BOO/HVO/01108187,ANDIKBOO,2026-01-06 16:57:29
CGK/DO/03391850,CGK1148/24996704,CGK/HVO/11213207,SUHDRA,2026-01-06 16:59:41
CLG/DO/00814561,CLG002/24990197,CLG/HVO/01106003,SATBICLG,2026-01-06 05:08:54
BKI/DO/00253718,BKI475/24996662,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:26
BKI/DO/00253718,BKI475/24997125,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:35
CGK/DO/03390418,2185260105234009,CGK/HVO/11206917,ARSYADA,2026-01-06 00:30:45
CGK/DO/03390290,CGK864/24987298,CGK/HVO/11206141,TANRIFD,2026-01-05 22:31:03
TGR/DO/00887609,TGR129/24993783,TGR/HVO/04633856,AMIN_A,2026-01-06 13:19:31
CGK/DO/03391517,CGK457/24993802,CGK/HVO/11212061,SALIMCGK,2026-01-06 13:49:54
BKI/DO/00253718,BKI475/24995275,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:13
BKI/DO/00253718,BKI475/24995315,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:16
BKI/DO/00253718,BKI475/24995347,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:19
BKI/DO/00253718,BKI475/24996738,BKI/HVO/00391404,FIRARDIA,2026-01-06 17:12:30
TGR/DO/00887671,TGR208/24995343,TGR/HVO/04633948,SOKIN,2026-01-06 15:21:15
CGK/DO/03391677,2268260106133868,CGK/HVO/11212585,TANRIFD,2026-01-06 15:32:29
CGK/DO/03391677,2173260106131718,CGK/HVO/11212408,TANRIFD,2026-01-06 15:32:29
CGK/DO/03390985,2271260106062411,CGK/HVO/11210204,ARSYADA,2026-01-06 06:58:54
CBN/DO/00654450,CBN263/24990321,CBN/HVO/00654756,JAJACBN,2026-01-06 07:01:23
BOO/DO/00466598,BOO327/24996209,BOO/HVO/01108036,MUGNIBOO,2026-01-06 17:17:15
BOO/DO/00466598,BOO327/24995804,BOO/HVO/01108002,MUGNIBOO,2026-01-06 17:17:15
CGK/DO/03391348,2134260106095410,CGK/HVO/11211584,MRIAL,2026-01-06 12:01:03
CGK/DO/03391677,2171260106131818,CGK/HVO/11212416,TANRIFD,2026-01-06 15:32:29
CGK/DO/03391677,CGK843/24995857,CGK/HVO/11212943,TANRIFD,2026-01-06 15:32:29
BDO/DO/00956034,BDO007/24996890,BDO/HVO/01420291,FIDHBDO,2026-01-06 17:17:20
CGK/DO/03391348,2172260106093910,CGK/HVO/11211509,MRIAL,2026-01-06 12:01:03
CGK/DO/03391536,2051260106124848,CGK/HVO/11212276,MRIAL,2026-01-06 15:08:07
CGK/DO/03391536,2051260106124848,CGK/HVO/11212276,MRIAL,2026-01-06 15:08:07
CGK/DO/03391536,2073260106140655,CGK/HVO/11212715,MRIAL,2026-01-06 15:08:07
SUB/DO/00409750,SUB564/24986142,SUB/HVO/01336145,EKO PRA,2026-01-05 22:22:45
BDO/DO/00956014,BDO543/24994929,BDO/HVO/01420218,DONIDI,2026-01-06 15:49:10
BOO/DO/00466628,BOO420/24995267,BOO/HVO/01107976,HERNIA,2026-01-06 16:10:12
CGK/DO/03390333,CGK1266/24987535,CGK/HVO/11206237,SALIMCGK,2026-01-05 22:46:11
CGK/DO/03390333,CGK1266/24987535,CGK/HVO/11206237,SALIMCGK,2026-01-05 22:46:11
CGK/DO/03390333,CGK1266/24987535,CGK/HVO/11206237,SALIMCGK,2026-01-05 22:46:11
CGK/DO/03390333,CGK1266/24987535,CGK/HVO/11206237,SALIMCGK,2026-01-05 22:46:11
BOO/DO/00466636,BOO329/24997011,BOO/HVO/01108118,ZIDANBOO,2026-01-06 16:39:32
BOO/DO/00466636,BOO329/24997011,BOO/HVO/01108118,ZIDANBOO,2026-01-06 16:39:32
BKI/DO/00253723,BKI505/24996343,BKI/HVO/00391425,RONYMA,2026-01-06 17:39:45
BKI/DO/00253723,BKI505/24996762,BKI/HVO/00391425,RONYMA,2026-01-06 17:39:45
BKI/DO/00253723,BKI505/24996954,BKI/HVO/00391425,RONYMA,2026-01-06 17:39:45
BKI/DO/00253723,BKI505/24997335,BKI/HVO/00391425,RONYMA,2026-01-06 17:39:45
BKI/DO/00253723,BKI505/24997531,BKI/HVO/00391425,RONYMA,2026-01-06 17:39:45
CGK/DO/03391887,2053260106171931,CGK/HVO/11213691,TANRIFD,2026-01-06 17:40:17
TGR/DO/00887240,TGR474/24987452,TGR/HVO/04633243,YUMIL,2026-01-05 23:56:26
CGK/DO/03390407,2194260106000400,CGK/HVO/11206997,ARSYADA,2026-01-06 00:30:21
BDO/DO/00955544,BDO007/24987222,BDO/HVO/01419758,AHSOP,2026-01-05 22:04:45
BDO/DO/00955544,BDO007/24987222,BDO/HVO/01419758,AHSOP,2026-01-05 22:04:45
PLM/DO/00060683,PLM325/24993697,PLM/HVO/00692010,MUHAMAR,2026-01-06 12:24:11
DPK/DO/00045144,DPK157/24994282,DPK/HVO/00050107,AFADIL,2026-01-06 13:20:13
CGK/DO/03389472,CGK843/24981281,CGK/HVO/11204835,TOMYNTD,2026-01-05 09:37:07
PLM/DO/00060627,PLM323/24987743,PLM/HVO/00691911,WKURPLM,2026-01-05 23:07:49
CGK/DO/03390400,2013260105225705,CGK/HVO/11206520,M NURSID,2026-01-05 23:34:28
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
BOO/DO/00466232,BOO001/24986211,BOO/HVO/01107329,ADENBOO,2026-01-05 23:38:06
TSM/DO/00277056,TSM001/24988633,TSM/HVO/00321571,TEDITSM,2026-01-06 01:08:28
TSM/DO/00277056,TSM001/24988633,TSM/HVO/00321571,TEDITSM,2026-01-06 01:08:28
TSM/DO/00277056,TSM001/24988633,TSM/HVO/00321571,TEDITSM,2026-01-06 01:08:28
MJK/DO/00004493,MJK001/24988532,MJK/HVO/00133020,FAJARMJK,2026-01-06 01:16:13
CGK/DO/03390526,CGK606/24987660,CGK/HVO/11206412,ANDRITO,2026-01-06 01:21:35
CGK/DO/03390565,2205260106004900,CGK/HVO/11207316,M NURSID,2026-01-06 02:05:35
CGK/DO/03390482,2167260106001800,CGK/HVO/11207071,M NURSID,2026-01-06 01:06:49
SRG/DO/01577371,SRG494/24988640,SRG/HVO/02822225,AGTIYSRG,2026-01-06 01:10:14
SRG/DO/01577425,SRG487/24989662,SRG/HVO/02822276,AGTIYSRG,2026-01-06 03:24:27
SUB/DO/00409814,SUB314/24988936,SUB/HVO/01336266,DABIRIA,2026-01-06 03:29:39
BOO/DO/00466275,BOO333/24990071,BOO/HVO/01107471,FAJ_ARAM,2026-01-06 04:04:36
CGK/DO/03391705,CGK1167/24994789,CGK/HVO/11212286,ENDDESP,2026-01-06 15:21:02
CGK/DO/03391705,CGK1167/24995417,CGK/HVO/11212286,ENDDESP,2026-01-06 15:21:06
TGR/DO/00887287,TGR215/24986642,TGR/HVO/04633164,YUMIL,2026-01-06 02:54:48
TGR/DO/00887287,TGR215/24986642,TGR/HVO/04633164,YUMIL,2026-01-06 02:54:48
TGR/DO/00887287,TGR215/24986642,TGR/HVO/04633164,YUMIL,2026-01-06 02:54:48
TGR/DO/00887287,TGR215/24988848,TGR/HVO/04633450,YUMIL,2026-01-06 02:58:53
CGK/DO/03390756,CGK1166/24989017,CGK/HVO/11207703,EKAMO,2026-01-06 03:43:52
CGK/DO/03390763,CGK1153/24989319,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:55
CGK/DO/03390763,CGK1153/24989336,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:56
CGK/DO/03390763,CGK1153/24989369,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:58
CGK/DO/03390518,CGK864/24987628,CGK/HVO/11206347,ARSYADA,2026-01-06 01:13:42
TGR/DO/00887260,TGR134/24987595,TGR/HVO/04633262,FANED,2026-01-06 01:36:07
CGK/DO/03390606,2211260106012702,CGK/HVO/11207613,M NURSID,2026-01-06 02:22:52
CGK/DO/03390690,2087260106030209,CGK/HVO/11208536,RINALDY,2026-01-06 03:29:04
CGK/DO/03390690,CGK843/24989468,CGK/HVO/11208300,RINALDY,2026-01-06 03:29:04
KDR/DO/00114620,KDR003/24989862,KDR/HVO/00306013,MWAHYUS,2026-01-06 06:47:03
DPK/DO/00045110,DPK157/24991023,DPK/HVO/00050069,AFADIL,2026-01-06 07:36:11
CGK/DO/03390958,2009260106062710,CGK/HVO/11210253,M NURSID,2026-01-06 06:50:55
CGK/DO/03390984,2087260106062617,CGK/HVO/11210229,RINALDY,2026-01-06 06:58:55
CGK/DO/03390984,CGK843/24991016,CGK/HVO/11210111,RINALDY,2026-01-06 06:58:55
SMI/DO/00172052,SMI019/24980869,SMI/HVO/00210691,URHAN,2026-01-05 09:05:51
SMI/DO/00172052,SMI019/24980869,SMI/HVO/00210691,URHAN,2026-01-05 09:05:51
MDN/DO/00032568,MDN201/24991472,MDN/HVO/00173121,RIZALMDN,2026-01-06 08:01:31
MDN/DO/00032568,MDN201/24991472,MDN/HVO/00173121,RIZALMDN,2026-01-06 08:01:31
SUB/DO/00409857,SUB307/24991529,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:31
SUB/DO/00409857,SUB307/24991583,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:35
BOO/DO/00466354,BOO417/24991889,BOO/HVO/01107601,FINARA,2026-01-06 08:39:22
JOG/DO/00098182,JOG161/24983646,JOG/HVO/00322170,IVANJOG,2026-01-05 13:42:39
PSR/DO/00030244,PSR048/24990159,PSR/HVO/00051473,MANDRIYA,2026-01-06 04:16:08
CGK/DO/03390739,2153260106034905,CGK/HVO/11208899,RINALDY,2026-01-06 04:20:59
CGK/DO/03390684,2249260106010500,CGK/HVO/11207406,M NURSID,2026-01-06 04:26:09
KOE/DO/00129369,KOE001/24984147,KOE/HVO/00254170,DWIGRAE,2026-01-05 14:40:20
CGK/DO/03390984,CGK843/24991084,CGK/HVO/11210144,RINALDY,2026-01-06 06:58:55
CGK/DO/03390984,CGK843/24991084,CGK/HVO/11210144,RINALDY,2026-01-06 06:58:55
CGK/DO/03391133,CGK637/24991393,CGK/HVO/11210587,GISTA,2026-01-06 08:25:11
DPK/DO/00045115,DPK052/24992005,DPK/HVO/00050080,WIBUDI,2026-01-06 08:36:34
MDN/DO/00032512,MDN143/24984519,MDN/HVO/00173053,RZLSATRI,2026-01-05 15:26:54
CLG/DO/00814369,CLG486/24984776,CLG/HVO/01105807,FIDILA,2026-01-05 15:45:21
PDG/DO/00089357,PDG068/24984683,PDG/HVO/00356294,SYAHZPDG,2026-01-05 15:46:08
CGK/DO/03391188,CGK1166/24991998,CGK/HVO/11210985,ENDDESP,2026-01-06 09:34:49
DPK/DO/00045123,DPK028/24991559,DPK/HVO/00050078,JULIADPK,2026-01-06 09:35:50
BOO/DO/00466418,BOO421/24992552,BOO/HVO/01107695,MUHADANI,2026-01-06 09:49:12
PDG/DO/00089370,PDG068/24985310,PDG/HVO/00356309,KHOLPDG,2026-01-05 16:47:19
PDG/DO/00089370,PDG068/24985311,PDG/HVO/00356309,KHOLPDG,2026-01-05 16:47:25
PKY/DO/00008489,PKY003/24985514,PKY/HVO/00017886,SYAHRPKY,2026-01-05 17:11:05
SUB/DO/00409836,SUB307/24989549,SUB/HVO/01336281,UMAR F,2026-01-06 05:01:25
CGK/DO/03390001,CGK864/24985513,CGK/HVO/11205698,TANRIFD,2026-01-05 17:47:03
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
PDG/DO/00089387,PDG068/24982522,PDG/HVO/00356232,TRIOFER,2026-01-05 19:04:17
CLG/DO/00814643,CLG002/24991391,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:33
BOO/DO/00466353,BOO330/24992101,BOO/HVO/01107628,ERIEKBOO,2026-01-06 09:51:17
MES/DO/00474032,MES209/24984379,MES/HVO/01061596,ELVIAZDA,2026-01-05 20:17:18
CLG/DO/00814643,CLG002/24991400,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:36
CGK/DO/03391154,2250260106072108,CGK/HVO/11210542,MRIAL,2026-01-06 09:11:57
SMI/DO/00172093,SMI006/24985423,SMI/HVO/00210715,EWALF,2026-01-05 21:42:15
CBN/DO/00654311,CBN090/24987796,CBN/HVO/00654695,ARJACBN,2026-01-05 23:11:33
CGK/DO/03390700,2267260106031605,CGK/HVO/11208632,ARSYADA,2026-01-06 03:58:42
CGK/DO/03390818,2185260106035409,CGK/HVO/11208993,ARSYADA,2026-01-06 04:40:19
BOO/DO/00466242,BOO333/24989052,BOO/HVO/01107369,FAIZABOO,2026-01-06 04:56:03
SUB/DO/00409836,SUB307/24989592,SUB/HVO/01336281,UMAR F,2026-01-06 05:01:31
CGK/DO/03390958,2019260106053808,CGK/HVO/11209732,M NURSID,2026-01-06 06:50:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
JBR/DO/00077221,JBR109/24987838,JBR/HVO/00186576,RIGUSTA,2026-01-06 00:17:52
CGK/DO/03390412,2231260105232510,CGK/HVO/11206699,ARSYADA,2026-01-06 00:30:36
CLG/DO/00814643,CLG002/24991283,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:28
CLG/DO/00814643,CLG002/24991358,CLG/HVO/01106017,SATBICLG,2026-01-06 08:59:31
TGR/DO/00887505,TGR593/24991719,TGR/HVO/04633717,IMAROFI,2026-01-06 10:29:28
TGR/DO/00887505,TGR593/24991719,TGR/HVO/04633717,IMAROFI,2026-01-06 10:29:28
CGK/DO/03390487,CGK010/24988437,CGK/HVO/11207170,RINALDY,2026-01-06 00:53:16
